9/27/2014	0.000	0.000	0.000	0.000
9/28/2014	0.000	0.000	0.000	0.000
9/29/2014	0.000	8.000	8.000	4.000
9/30/2014	1.000	7.000	8.000	3.000
10/1/2014	2.000	6.000	8.000	2.000
10/2/2014	1.000	7.000	8.000	3.000
10/3/2014	2.000	6.000	8.000	2.000
10/4/2014	0.000	0.000	0.000	0.000
10/5/2014	0.000	0.000	0.000	0.000
10/6/2014	0.000	8.000	8.000	6.000
10/7/2014	1.000	7.000	8.000	2.000
10/8/2014	2.000	6.000	8.000	3.000
10/9/2014	0.000	8.000	8.000	4.000
10/10/2014	0.000	0.000	0.000	0.000
10/11/2014	0.000	0.000	0.000	0.000
10/12/2014	0.000	0.000	0.000	0.000
10/13/2014	1.000	7.000	8.000	5.000
10/14/2014	2.000	6.000	8.000	2.000
10/15/2014	1.000	7.000	8.000	3.000
10/16/2014	2.000	6.000	8.000	3.000
10/17/2014	2.000	6.000	8.000	4.000
10/18/2014	0.000	0.000	0.000	0.000
10/19/2014	0.000	0.000	0.000	0.000
10/20/2014	0.000	8.000	8.000	4.000
10/21/2014	1.000	7.000	8.000	2.000
10/22/2014	1.000	7.000	8.000	3.000
10/23/2014	0.000	8.000	8.000	4.000
10/24/2014	1.000	7.000	8.000	3.000
10/25/2014	0.000	0.000	0.000	0.000
10/26/2014	0.000	0.000	0.000	0.000
10/27/2014	2.000	6.000	8.000	3.000
10/28/2014	1.000	7.000	8.000	3.000
10/29/2014	1.000	7.000	8.000	2.000
10/30/2014	1.000	7.000	8.000	2.000
10/31/2014	1.000	7.000	8.000	3.000
11/1/2014	0.000	0.000	0.000	0.000
11/2/2014	0.000	0.000	0.000	0.000
11/3/2014	0.000	0.000	0.000	0.000
11/4/2014	0.000	0.000	0.000	0.000
11/5/2014	0.000	0.000	0.000	0.000
11/6/2014	0.000	0.000	0.000	0.000
11/7/2014	0.000	0.000	0.000	0.000
11/8/2014	0.000	0.000	0.000	0.000
11/9/2014	0.000	0.000	0.000	0.000
11/10/2014	0.000	0.000	0.000	0.000
11/11/2014	0.000	0.000	0.000	0.000
11/12/2014	0.000	0.000	0.000	0.000
11/13/2014	0.000	0.000	0.000	0.000
11/14/2014	0.000	0.000	0.000	0.000
11/15/2014	0.000	0.000	0.000	0.000
11/16/2014	0.000	0.000	0.000	0.000
11/17/2014	0.000	0.000	0.000	0.000
11/18/2014	0.000	0.000	0.000	0.000
11/19/2014	0.000	0.000	0.000	0.000
11/20/2014	0.000	0.000	0.000	0.000
11/21/2014	0.000	0.000	0.000	0.000
11/22/2014	0.000	0.000	0.000	0.000
11/23/2014	0.000	0.000	0.000	0.000
11/24/2014	0.000	0.000	0.000	0.000
11/25/2014	0.000	0.000	0.000	0.000
11/26/2014	0.000	0.000	0.000	0.000
11/27/2014	0.000	0.000	0.000	0.000
11/28/2014	0.000	0.000	0.000	0.000
11/29/2014	0.000	0.000	0.000	0.000
11/30/2014	0.000	0.000	0.000	0.000
12/1/2014	0.000	0.000	0.000	0.000
12/2/2014	0.000	0.000	0.000	0.000
12/3/2014	0.000	0.000	0.000	0.000
12/4/2014	0.000	0.000	0.000	0.000
12/5/2014	0.000	0.000	0.000	0.000
12/6/2014	0.000	0.000	0.000	0.000
12/7/2014	0.000	0.000	0.000	0.000
12/8/2014	0.000	0.000	0.000	0.000
12/9/2014	0.000	0.000	0.000	0.000
12/10/2014	0.000	0.000	0.000	0.000
12/11/2014	0.000	0.000	0.000	0.000
12/12/2014	0.000	0.000	0.000	0.000
12/13/2014	0.000	0.000	0.000	0.000
12/14/2014	0.000	0.000	0.000	0.000
12/15/2014	0.000	0.000	0.000	0.000
12/16/2014	0.000	0.000	0.000	0.000
12/17/2014	0.000	0.000	0.000	0.000
12/18/2014	0.000	0.000	0.000	0.000
12/19/2014	0.000	0.000	0.000	0.000
12/20/2014	0.000	0.000	0.000	0.000
12/21/2014	0.000	0.000	0.000	0.000
12/22/2014	0.000	0.000	0.000	0.000
12/23/2014	0.000	0.000	0.000	0.000
12/24/2014	0.000	0.000	0.000	0.000
12/25/2014	0.000	0.000	0.000	0.000
12/26/2014	0.000	0.000	0.000	0.000
12/27/2014	0.000	0.000	0.000	0.000
12/28/2014	0.000	0.000	0.000	0.000
12/29/2014	0.000	0.000	0.000	0.000
12/30/2014	0.000	0.000	0.000	0.000
12/31/2014	0.000	0.000	0.000	0.000
